longitude,latitude,a,b,c,d
91.625,26.625,232.52,224.29,234.47,237.7
91.875,26.625,231.43,223.48,234.04,237.48
92.125,26.625,229.78,222.59,231.7,236.41
92.375,26.625,229.1,221.17,230.05,235.22
92.625,26.625,228.09,219.54,228.3,233.64
92.875,26.625,225.75,217.97,226.18,231.61
93.125,26.625,222.64,216.76,222.44,228.4
93.375,26.625,223.52,217.86,223.3,228.68
93.625,26.625,223.42,217.53,223.8,229.02
93.875,26.625,225.84,216.69,224,228.37
94.125,26.625,223.42,217.08,226.84,231.64
94.375,26.625,224.27,216.48,224.94,231.09
94.625,26.625,219.55,215.48,223.71,231.67
94.875,26.625,218.64,214.64,223.07,232.54
69.625,26.875,41.488,44.562,41.084,41.021
69.875,26.875,44.591,47.748,44.325,44.028
70.125,26.875,66.422,70.857,69.677,67.832
70.375,26.875,63.423,69.535,68.846,67.081
70.625,26.875,110.43,116.73,115.74,114.61
70.875,26.875,101.39,107.83,103.75,102.82
71.125,26.875,95.089,102.52,96.625,95.55
71.375,26.875,53.22,64.977,61.782,58.733
71.625,26.875,53.752,67.117,66.303,63.705
71.875,26.875,49.735,64.561,59.2,53.92
72.125,26.875,32.465,43.59,45.731,44.33
72.375,26.875,54.233,67.16,68.399,66.182
72.625,26.875,57.3,70.881,73.051,71.518
72.875,26.875,60.285,75.132,76.157,73.712
73.125,26.875,63.75,77.37,78.739,76.596
73.375,26.875,121.62,137.4,137.97,135.01
73.625,26.875,107.9,125.73,127.23,125.08
73.875,26.875,119.96,130.53,130.9,127.28
74.125,26.875,63.168,76.138,76.866,73.456
74.375,26.875,106.7,124.73,125.54,122.88
74.625,26.875,140.94,156.16,155.99,152.45
74.875,26.875,101.95,129.11,130.02,126.57
75.125,26.875,57.689,74.967,66.86,60.279
75.375,26.875,37.069,64.142,62.925,58.941
75.625,26.875,64.957,76.301,69.713,64.522
75.875,26.875,136.02,157.75,150.61,143.95
76.125,26.875,133.87,157.53,152.86,147.55
76.375,26.875,129.5,152.22,148.68,143.76
76.625,26.875,146.5,161.23,155.13,149.9
76.875,26.875,109.8,130.67,131.14,128.93
77.125,26.875,142.18,156.45,152.5,148.17
77.375,26.875,140.69,154.73,151.46,147.5
77.625,26.875,125.56,138.88,138.4,136.33
77.875,26.875,116.53,128.17,128.13,126.54
78.125,26.875,140.21,151.58,148.96,145.55
78.375,26.875,125.27,137.07,137.02,135.38
78.625,26.875,112.11,126.48,127.15,126.12
78.875,26.875,134.16,144.74,143.97,142.06
79.125,26.875,104.15,116.32,117.4,117.02
79.375,26.875,133.09,144.27,143.8,142.49
79.625,26.875,131.58,141.72,141.68,140.78
79.875,26.875,144.45,151.61,150.01,148.17
80.125,26.875,124.6,133.96,133.8,132.75
80.375,26.875,123.31,131.1,131.08,130.41
80.625,26.875,100.51,107.09,107,106.48
80.875,26.875,111.23,116.56,115.49,114.24
81.125,26.875,117.55,123.72,122.45,121.11
81.375,26.875,100.3,105.8,104.33,102.95
81.625,26.875,129.85,131.72,129.77,128.36
81.875,26.875,125.51,129.45,127.28,125.97
82.125,26.875,101.9,104.94,102.61,101.42
82.375,26.875,124.92,127.35,125.31,123.92
82.625,26.875,134.19,135.7,133.49,132.03
82.875,26.875,136.51,137.2,134.87,133.37
83.125,26.875,136.95,136.82,134.38,132.79
83.375,26.875,86.031,86.764,85.313,85.221
83.625,26.875,145.64,144.83,142.21,140.71
83.875,26.875,155.79,154.23,151.29,149.52
84.125,26.875,120.33,120.42,118.14,117.48
84.375,26.875,153.28,151.36,147.19,145.72
84.625,26.875,95.2,92.805,88.475,87.438
84.875,26.875,97.244,94.851,90.012,89.292
88.375,26.875,167.89,169.23,173.23,190.99
88.625,26.875,170.58,170.44,175.59,186.19
88.875,26.875,208.72,208.67,214.25,225.07
92.375,26.875,239.74,235.94,241.97,248.4
92.625,26.875,211.94,208.79,214.6,219.9
92.875,26.875,218.57,211.21,214.82,220.2
93.125,26.875,217.05,211.42,214.7,219.64
93.375,26.875,221.49,215.87,220.93,225.04
93.625,26.875,223.98,216.07,222.9,225.81
93.875,26.875,224.8,216.23,224.45,227.51
94.125,26.875,225.88,215.81,226.99,230.74
94.375,26.875,221.88,214.98,224.98,230.12
94.625,26.875,220.61,215.41,222.61,228.96
94.875,26.875,217.64,212.09,216.68,227.45
95.125,26.875,209.55,204.91,209.61,218.77
69.875,27.125,50.04,53.016,49.97,49.451
70.125,27.125,59.478,62.49,60.086,58.938
70.375,27.125,56.199,60.303,57.245,56.03
70.625,27.125,100.85,104.88,103.88,103.19
70.875,27.125,102.7,107.57,104.01,103.09
71.125,27.125,104.18,110.44,105.69,104.43
71.375,27.125,53.442,62.066,58.564,55.608
71.625,27.125,50.84,62.465,55.524,50.186
71.875,27.125,50.65,61.273,58.379,54.451
72.125,27.125,59.142,68.647,70.146,68.315
72.375,27.125,59.227,70.823,71.407,68.936
72.625,27.125,63.344,75.47,75.852,73.299
72.875,27.125,64.187,77.234,77.507,74.98
73.125,27.125,65.255,81.667,79.619,75.592
73.375,27.125,67.92,83.551,82.188,78.907
73.625,27.125,125.54,141.74,141.58,138.59
73.875,27.125,84.52,101.31,102.62,101.13
74.125,27.125,115.51,135.09,135.47,131.88
74.375,27.125,40.67,56.423,57.028,54.081
74.625,27.125,75.176,94.725,95.463,92.534
74.875,27.125,144.6,161.03,154.39,148.3
75.125,27.125,59.177,71.153,65.359,60.655
75.375,27.125,34.191,53.714,55.34,52.532
75.625,27.125,60.909,72.756,67.327,62.36
75.875,27.125,121.93,141.17,142.15,139.1
76.125,27.125,126.08,146.89,145.58,141.51
76.375,27.125,144.89,159.14,154.41,149.5
76.625,27.125,116.41,134.18,135.22,133.14
76.875,27.125,123.33,141.21,140.85,137.94
77.125,27.125,136.37,151.87,148.11,143.57
77.375,27.125,118.19,134.73,135.22,133.28
77.625,27.125,144.9,157.69,153.96,149.79
77.875,27.125,139.91,154.02,151.22,147.51
78.125,27.125,117.81,130.99,130.91,128.96
78.375,27.125,147.98,157.9,154.71,150.99
78.625,27.125,145.1,155.31,152.76,149.6
78.875,27.125,124.37,137.99,138.18,137
79.125,27.125,140.51,149.16,147.76,145.46
